SN2017evn,SDSS J114723.29+232157.5,,Ia,0.017,ASASSN-17hz,3,34.26984232,0.406424983,HF,,34.26984232,0.406424983,,,,,,,,,,,,,,,,,,,,,,,test
SN2021ucg,UGC 12188,,,,,,34.27237366,0.399360379,HF,,34.27237366,0.399360379,,,,,,,,,,,,,,,,,,,,,,,
SN2006dn,UGC 12188,,Ib,0.017179,,2,34.27237366,0.399360379,HF,,34.27237366,0.399360379,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-15fi,MRK 884,,II,0.017182,,4,34.27279527,0.397828538,HF,,34.27279527,0.397828538,,,,0,,,,,,,,,,,,,,,,,,,test
SN2017aut,2MASX J05474279-7912525,,Ia,0.017,ASASSN-17cm,3,34.27910953,0.397610201,HF,,34.27910953,0.397610201,,,,,,,,,,,,,,,,,,,,,,,test
SN2013Q,NGC 7753,PSNJ23470787+2929115,Ia,0.017239,,6,34.27995004,0.397540715,HF,,34.27995004,0.397540715,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017dzs,,,Ia-91bg-like,0.0173,Gaia17bie,5,34.28372834,0.398320637,HF,,34.28372834,0.398320637,,,,,,,,,,,,,,,,,,,,,,,test
SN2017cbr,CGCG 098-015,,Ia,0.0173,PS17bwe,8,34.28414775,0.398049259,HF,,34.28414775,0.398049259,,,,,,,,,,,,,,,,,,,,,,,test
SN2008hs,NGC 910,,Ia,0.017369,,21,34.29627541,0.397306918,HF,,34.29627541,0.397306918,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017bkc,2MASX J17503055-0148023,,Ia,0.017,ASASSN-17cz,5,34.29752613,0.396741339,HF,,34.29752613,0.396741339,,,,,,,,,,,,,,,,,,,,,,,test
#ASASSN-17lz declined,,,Ia,0.017,declined,,34.30085789,0.397321885,HF,,34.30085789,0.397321885,,,,,,,,,,,,,,,,,,,,,,,test
SN2017hbj,ESO 84-G21,,II,0.017422,,3,34.30293765,0.403479982,HF,,34.30293765,0.403479982,,,,,,,,,,,,,,,,,,,,,,,test
SN2011M,UGC 3218,,Ia,0.017432,,8,34.30418454,0.396513942,HF,,34.30418454,0.396513942,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013el,NGC 1285,PSNJ03175245-0718021,Ib,0.017475,,10,34.30957951,0.396284742,HF,Parker_etal_2013,34.30957951,0.396284742,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-15fz,NGC 5227,,II,0.017479,,2,34.30999395,0.396303937,HF,,34.30999395,0.396303937,,,,,,,,,,,,,,,,,,,,,,,test
SN2018kpo,MCG -01-10-19,, II,,,,34.31330665,0.396089173,HF,,34.31330665,0.396089173,,,,,,,,,,,,,,,,,,,,,,,test
SN2016itd,UGC 9165,,Ia,0.0175,Gaia16caa,6,34.31785337,0.395952306,HF,,34.31785337,0.395952306,,,,,,,,,,,,,,,,,,,,,,,test
SN2005mz,NGC 1275,,Ia-91bg,0.01756,,3,34.31991692,0.39593041,HF,,34.31991692,0.39593041,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-15qc,UGC 402,,Ia,0.017649,,11,34.33102633,0.395368805,HF,,34.33102633,0.395368805,,,,0,,,,,,,,,,,,,,,,,,,test
ASASSN-14dd,NGC 2466,,Ibn,0.017722,,14,34.3400366,0.394994952,HF,,34.3400366,0.394994952,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016igr,MCG -01-03-82,,Ia,0.018,PS16fdp,?,34.34126238,0.397165666,HF,,34.34126238,0.397165666,,,,,,,,,,,,,,,,,,,,,,,test
SN2011ia,MCG +11-12-23,PSNJ09450355+6415366,Ia,0.019,,12,34.34819544,0.394903716,HF,,34.34819544,0.394903716,,,,11,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016gxp,NGC 51,,Ia-pec,0.018,,24,34.35551227,0.394677909,HF,,34.35551227,0.394677909,,,,10,,,,,,,,,,,,,,,,,,,test
ASASSN-15od,MCG -01-07-04,,Ia,0.017989,,9,34.37248962,0.395836491,HF,,34.37248962,0.395836491,,,,0,,,,,,,,,,,,,,,,,,,test
SN2012da,PGC 83768,,Ia,0.018012,,5,34.37530632,0.395345432,HF,,34.37530632,0.395345432,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017awk,UGC 11128,,Ia,0.018056,ASASSN-17co,11,34.38052765,0.394635912,HF,,34.38052765,0.394635912,,,,,,,,,,,,,,,,,,,,,,,test
SN2017ezd,ESO 339-G9,,Ia,0.018,,7,34.38293327,0.39539945,HF,,34.38293327,0.39539945,,,,,,,,,,,,,,,,,,,,,,,test
SN2017ghs,ESO 317-G32,,Unk,0.018,,3,34.39133202,0.392987073,HF,,34.39133202,0.392987073,,,,,,,,,,,,,,,,,,,,,,,test
SN2017dwq,2MASX J09033237-2120017,,IIn,0.018,ASASSN-17fy,,34.39770933,0.394787436,HF,,34.39770933,0.394787436,,,,,,,,,,,,,,,,,,,,,,,test
SN2014gd,,,Ia,0.018283,MASTER-OT--J011330.63+493634.9,5,34.40763653,0.39275118,HF,,34.40763653,0.39275118,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011bl,UGC 8554,,Ib/c,0.018426,,18,34.42460587,0.391579488,HF,Green_etal_2011,34.42460587,0.391579488,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020abjq,UGC 678,,,,,,34.42539192,0.39156593,HF,,34.42539192,0.39156593,,,,,,,,,,,,,,,,,,,,,,,
SN2020abjq,UGC 678,, II,,,,34.42539192,0.39156593,HF,,34.42539192,0.39156593,,,,,,,,,,,,,,,,,,,,,,,
SN2017faa,IC 4224,,II,0.01845,,2,34.43088634,0.391796753,HF,,34.43088634,0.391796753,,,,,,,,,,,,,,,,,,,,,,,test
SN2017atv,UGC 2710,,Ia,0.0185,,14,34.43088634,0.392096018,HF,,34.43088634,0.392096018,,,,,,,,,,,,,,,,,,,,,,,test
SN2020yzo,ESO 34-G12,, II,,,,34.43362835,0.391283921,HF,,34.43362835,0.391283921,,,,,,,,,,,,,,,,,,,,,,,
SN2009gf,NGC 5525,,Ia,0.018523,,21,34.43597589,0.39184329,HF,,34.43597589,0.39184329,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016huh,ESO 563-G35,,Ia,0.018556,ASASSN-16mv,9,34.43988282,0.393080751,HF,,34.43988282,0.393080751,,,,,,,,,,,,,,,,,,,,,,,test
SN2006jd,UGC 4179,,IIb/IIn,0.018556,,13,34.43988282,0.391045007,HF,Chandra_etal_2012,34.43988282,0.391045007,,,,10,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2015N,UGC 11797,PSNJ21431689+4334476,Ia,0.01492,SNinUGC11797,10,34.44339306,0.391158564,HF,,34.44339306,0.391158564,,,,0,,,,,,,,,,,,,,,,,,,test
SN2017dit,2MASX J15275941+4250592,,Ia,0.01859,Gaia17bci,6,34.44378273,0.392925886,HF,,34.44378273,0.392925886,,,,,,,,,,,,,,,,,,,,,,,test
SN2016hht,IC 607,,Ia,0.019,ASASSN-16lx,7,34.44456188,0.3909,HF,,34.44456188,0.3909,,,,1,,,,,,,,,,,,,,,,,,,test
SN2014eg,ESO 154-G10,,Ia-91T,0.018633,,10,34.44884217,0.391244877,HF,,34.44884217,0.391244877,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2012bl,ESO 234-G19,,Ia,0.018706,,11,34.45737754,0.390435149,HF,,34.45737754,0.390435149,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019rz,UGC 3554,, IIn,,,,34.47434828,0.38976539,HF,,34.47434828,0.38976539,,,,,,,,,,,,,,,,,,,,,,,test
SN2005bf,MCG +00-27-05,,Ib,0.01891,,1,34.48125281,0.389510338,HF,Anupama_etal_2005,34.48125281,0.389510338,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017daf,UGC 9386,,Ia,0.019,ASASSN-17ez,8,34.49118742,0.391649605,HF,,34.49118742,0.391649605,,,,,,,,,,,,,,,,,,,,,,,test
SN2011hj,PGC 2692384,,IIP,0.019,,5,34.49118742,,HF,,34.49118742,,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010hh,NGC 6524,,Ia,0.019006,,14,34.49194974,0.390556993,HF,,34.49194974,0.390556993,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011gu,NGC 7485,PSNJ23060280+3406367,Ia,0.019033,PTF11okh,1,34.49499635,0.39213776,HF,,34.49499635,0.39213776,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009lm,NGC 2980,,IIP,0.01908,,12,34.50031766,0.388830304,HF,,34.50031766,0.388830304,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2006gy,NGC 1260,,IIn,0.01919,,1,34.51280939,0.388491354,HF,Kawabata_etal_2009,34.51280939,0.388491354,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017gry,ESO 155-G36,,II,0.019,,1?,34.52935402,0.388095524,HF,,34.52935402,0.388095524,,,,,,,,,,,,,,,,,,,,,,,test
SN2012ca,ESO 336-G9,,IIn-IaCSM?,0.01946,,12,34.54316964,0.388522685,HF,,34.54316964,0.388522685,,,,11,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2018bta,ESO 101-G20,, Ia,,,7,34.5472601,0.387178258,HF,,34.5472601,0.387178258,,,,,,,,,,,,,,,,,,,,,,,test
SN2012K,PGC 2065,PSNJ00343079+3024063,II,0.0203,,2,34.56206985,0.390739894,HF,,34.56206985,0.390739894,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014es,MCG -01-24-12,PSNJ09204691-0803340,IIn,0.019644,,8,34.56354529,0.386613703,HF,,34.56354529,0.386613703,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017dei,ESO 529-G5,,Ia,0.019804,Gaia17bat,10,34.58117276,0.386859126,HF,,34.58117276,0.386859126,,,,,,,,,,,,,,,,,,,,,,,test
SN2017ekr,UGC 12323,,Ia,0.019,ATLAS17glh,9,34.59320917,0.385604809,HF,,34.59320917,0.385604809,,,,,,,,,,,,,,,,,,,,,,,test
ASASSN-17hb,,,Ia,0.019,,9,34.59320917,0.385604809,HF,,34.59320917,0.385604809,,,,,,,,,,,,,,,,,,,,,,,test
SN2016ito,AM 1228-353 NED02,,Ia,0.0199,ASASSN-16oq,2,34.59393651,0.386601636,HF,,34.59393651,0.386601636,,,,,,,,,,,,,,,,,,,,,,,test
SN2016asf,KUG 0647+311,,Ia,0.021,ATLAS16aep_ASASSN-16cs,11,34.61960049,0.384638975,HF,,34.61960049,0.384638975,,,,0,,,,,,,,,,,,,,,,,,,test
SN2006ej,NGC 191,,Ia,0.02045,,2,34.63142634,0.385154419,HF,,34.63142634,0.385154419,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016ajf,NGC 1278,,Ia-91bg,0.0203,,13,34.63642398,0.384147418,HF,,34.63642398,0.384147418,,,,0,,,,,,,,,,,,,,,,,,,test
SN2014cd,NGC 1578,PSNJ04234719-5136029,Ia,0.020608,,16,34.66757704,0.38367464,HF,,34.66757704,0.38367464,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016eoa,NGC 83,,Ia,0.020771,Gaia16bay,7,34.68473185,0.383129971,HF,,34.68473185,0.383129971,,,,0,,,,,,,,,,,,,,,,,,,test
SN2007bb,UGC 3627,,II,0.020858,,2,34.69377966,0.383550804,HF,,34.69377966,0.383550804,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011fs,UGC 11975,,Ia,0.020914,,5,34.69967522,0.382751589,HF,,34.69967522,0.382751589,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011ay,NGC 2315,,Ia-99aa?02cx?,0.021,,29,34.70866111,0.384786974,HF,,34.70866111,0.384786974,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019kf,2MFGC 08107,, Ia,,,,34.71279594,0.382489804,HF,,34.71279594,0.382489804,,,,,,,,,,,,,,,,,,,,,,,test
SN2019nyk,HIPASS J0015-08,, II,,,,34.71348431,0.381778358,HF,,34.71348431,0.381778358,,,,,,,,,,,,,,,,,,,,,,,
SN2019bm,UGC 6929,,,,,,34.71898346,0.382248738,HF,,34.71898346,0.382248738,,,,,,,,,,,,,,,,,,,,,,,test
SN2009cz,NGC 2789,,Ia,0.021138,,11,34.72515339,0.381334295,HF,,34.72515339,0.381334295,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017hm,MCG -02-30-03,,Ia,0.021,ASASSN-17aj,5,34.73676009,0.381805408,HF,,34.73676009,0.381805408,,,,,,,,,,,,,,,,,,,,,,,test
SN2013ag,A125135+2637,,Ia,0.02129,,8,34.74050196,,HF,,34.74050196,,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020xua,UGC 12218,, II,,,,34.74661114,0.380717665,HF,,34.74661114,0.380717665,,,,,,,,,,,,,,,,,,,,,,,
SN2009dc,UGC 10064,,Ia-SC,0.021391,,4,34.74864372,0.380981008,HF,,34.74864372,0.380981008,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021mqh,MCG -01-30-21,,,,,,34.75405465,0.380470204,HF,,34.75405465,0.380470204,,,,,,,,,,,,,,,,,,,,,,,
SN2021cwc,UGC 3502,,,,,,34.75978902,0.380837051,HF,,34.75978902,0.380837051,,,,,,,,,,,,,,,,,,,,,,,
SN2010cr,NGC 5177,,Ia,0.02157,PTF10fps,15,34.76685182,0.380758199,HF,,34.76685182,0.380758199,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2018bek,IC 1129,, II,,,,34.79122626,0.379475587,HF,,34.79122626,0.379475587,,,,,,,,,,,,,,,,,,,,,,,test
SN2018gro,NGC 7228,,Ia-91bg-like,,,,34.79553836,0.379353158,HF,,34.79553836,0.379353158,,,,,,,,,,,,,,,,,,,,,,,test
ASASSN-14il,PGC 3093694,,IIn,0.021989,,30,34.80842351,0.380448262,HF,,34.80842351,0.380448262,,,,18,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2006dm,MCG -01-60-21,,Ia,0.02202,,19,34.81138618,0.379025114,HF,,34.81138618,0.379025114,,,,4,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SNF20080514002,,,Ia,0.0221,,14,34.81893914,0.379169385,HF,,34.81893914,0.379169385,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009ay,NGC 6479,,II,0.022182,,2,34.82744574,0.379765029,HF,,34.82744574,0.379765029,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016cqj,CGCG 382-005,,II,0.022,,?,34.83070866,0.378565461,HF,,34.83070866,0.378565461,,,,3,,,,,,,,,,,,,,,,,,,test
ASASSN-15tj,SDSS J075527.63+520911.1,,Ia,0.022265,,10,34.83559387,0.379177093,HF,,34.83559387,0.379177093,,,,1,,,,,,,,,,,,,,,,,,,test
#AT2019azh,,,TDE,,,,34.84338741,0.378704439,HF,,34.84338741,0.378704439,,,,,,,,,,,,,,,,,,,,,,,test
SN2021oat,NGC 4895A,,,,,,34.86049969,0.37749217,HF,,34.86049969,0.37749217,,,,,,,,,,,,,,,,,,,,,,,
ASASSN-14fa,ESO 416-G39,,Ia,0.022589,,8,34.86692227,0.377967456,HF,,34.86692227,0.377967456,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14eu,MCG -01-38-15,,Ia-pec?,0.022722,,5,34.87971071,0.377804503,HF,,34.87971071,0.377804503,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-13dn,SDSS J125258.03+322444.3,,II,0.023,,4,34.88766542,0.378911555,HF,,34.88766542,0.378911555,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020kpx,CGCG 050-050,, Ia,,,,34.88988752,0.378550682,HF,,34.88988752,0.378550682,,,,,,,,,,,,,,,,,,,,,,,
ASASSN-14ar,IC 527,,Ia,0.02298,,3,34.90411844,0.376428124,HF,,34.90411844,0.376428124,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008dx,NGC 4898A,,Ia-91bg,0.035,ROTSE3J1300143+275716,2,34.90852688,0.376330385,HF,,34.90852688,0.376330385,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-13co,CGCG 402-014,,II,0.023063,,14,34.91198439,0.392903433,HF,,34.91198439,0.392903433,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2015M,A130032+2758,PSNJ13003230+2758411,Ia-91T,0.0231,SN2015M_KISS15n,5,34.91669032,,HF,,34.91669032,,,,,6,,,,,,YES,,,,,,,,,,,,,test
SN2014ek,UGC 12850,PSNJ23560655+2922423,Ia-02cx,0.023126,,12,34.91794352,0.376058238,HF,,34.91794352,0.376058238,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2007D,UGC 2653,,Ic-bl,0.023146,,4,34.91982196,0.375958514,HF,,34.91982196,0.375958514,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ai,NGC 2832,PSNJ09194417+3345496,Ia,0.023176,,12,34.92263657,0.37589453,HF,,34.92263657,0.37589453,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016bln,NGC 5221,,Ia-91T/99aa,0.0235,iPTF16abc,19,34.93230351,0.375669119,HF,,34.93230351,0.375669119,,,,5,,,,,,,,,,,,,,,,,,,test
SN2021jtt,NGC 2955,,,,,,34.94130798,0.375402322,HF,,34.94130798,0.375402322,,,,,,,,,,,,,,,,,,,,,,,
SN2014ap,MCG +04-27-50,PSNJ11301337+2410072,Ia,0.023516,,6,34.9542831,0.37724953,HF,,34.9542831,0.37724953,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011hg,UGC 12410,,IIb,0.023636,,8,34.96534326,0.374808032,HF,,34.96534326,0.374808032,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020ees,NGC 5157,, Ia,,,,35.03648614,0.373538689,HF,,35.03648614,0.373538689,,,,,,,,,,,,,,,,,,,,,,,
SN2020big,WISEA J050115.92-140124.3,, Ibn,,,,35.04033811,0.374287069,HF,,35.04033811,0.374287069,,,,,,,,,,,,,,,,,,,,,,,
PS1-14xw,NGC 6240,,Ia,0.02448,,9,35.04152196,0.37305121,HF,,35.04152196,0.37305121,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010gp,NGC 6240,,Ia,0.02448,,20,35.04152196,0.37305121,HF,,35.04152196,0.37305121,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2012hj,MCG +08-20-89,PSNJ11071919+4622462,Ia,0.024597,,6,35.05185318,0.374365627,HF,,35.05185318,0.374365627,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SNF20080720001,,,Ia,0.021,,1,35.05332507,0.379978823,HF,,35.05332507,0.379978823,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016ipf,CGCG 031-049,,Ia,0.021,ATLAS16dyo,10?,35.08081243,0.372115229,HF,,35.08081243,0.372115229,,,,,,,,,,,,,,,,,,,,,,,test
SN2018evt,MCG -01-35-11,,Ia-91T-CSM,,,2,35.08458663,0.372133039,HF,,35.08458663,0.372133039,,,,,,,,,,,,,,,,,,,,,,,test
SN2007cq,2MASX J22144070+0504435,,Ia-91T,0.025,,13,35.08893335,0.373426197,HF,,35.08893335,0.373426197,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010jn,NGC 2929,,Ia ,0.025047,PTF10ygu,11,35.09124804,0.371933291,HF,,35.09124804,0.371933291,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019wep,UGC 6136,, II-pec,,,,35.09471546,0.371880879,HF,,35.09471546,0.371880879,,,,,,,,,,,,,,,,,,,,,,,
Gaia15acw,NGC 2668,PSNJ08492024+3642572,II,0.025114,,4,35.097024,0.371806515,HF,,35.097024,0.371806515,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014R,UGC 5055,PSNJ09301230+5551135,Ia,0.025,,7,35.10048222,0.371754564,HF,,35.10048222,0.371754564,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020bvc,UGC 9379,, Ic-BL,,,,35.10738218,0.372568714,HF,,35.10738218,0.372568714,,,,,,,,,,,,,,,,,,,,,,,
SN2013cu,UGC 9379,PSNJ14335897+4014207,IIb,0.025,iPTF13ast,12,35.10738218,0.372568714,HF,,35.10738218,0.372568714,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011dn,UGC 11501,,Ia-91T,0.025272,,15,35.11053735,0.371493606,HF,,35.11053735,0.371493606,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020szr,UGC 12395,, Ia,,,,35.11139705,0.371467407,HF,,35.11139705,0.371467407,,,,,,,,,,,,,,,,,,,,,,,
SN2017ln,2MASX J11383367+2523532,,"Ia	",0.025,ASASSN-17at,7,35.11797684,0.3718641,HF,,35.11797684,0.3718641,,,,,,,,,,,,,,,,,,,,,,,test
SN2021cgu,CGCG 038-099,,,,,,35.12596021,0.371139164,HF,,35.12596021,0.371139164,,,,,,,,,,,,,,,,,,,,,,,
ASASSN-14bu,SDSS J111840.97+250958.5,,IIP,0.0254,,4,35.12652933,,HF,,35.12652933,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021lxb,NGC 4927,,,,,,35.15114272,0.370608108,HF,,35.15114272,0.370608108,,,,,,,,,,,,,,,,,,,,,,,
SN2012T,NGC 5421,,Ia,0.026315,,6,35.1984473,0.369949234,HF,,35.1984473,0.369949234,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14ad,KUG 1237+183,,Ia,0.026425,,5,35.20751171,,HF,,35.20751171,,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2012G,A123936+1635,,Ia,0.026635,,12,35.22471212,0.371784314,HF,,35.22471212,0.371784314,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2018bsz,2MASX J16093905-3203443,,SLSN,,,,35.22715824,0.370140431,HF,,35.22715824,0.370140431,,,,19,,,,,,,,,,,,,,,,,,,test
SN2018bsz,2MASX J16093905-3203443,,SLSN-I,,,27,35.22715824,0.370140431,HF,,35.22715824,0.370140431,,,,19,,,,,,,,,,,,,,,,,,,test
SN2010C,NGC 3428,,LBV,0.026758,,3,35.23475081,0.368923083,HF,,35.23475081,0.368923083,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019cad,UGC 4798,, Ic,,,,35.23502148,0.368979415,HF,,35.23502148,0.368979415,,,,,,,,,,,,,,,,,,,,,,,test
SN2017bc,MCG -01-32-01,, Ia        ,0.027,ASASSN-17af,8,35.24393481,0.369799748,HF,,35.24393481,0.369799748,,,,,,,,,,,,,,,,,,,,,,,test
SN2007co,MCG +05-43-16,,Ia,0.016962,,11,35.25120041,0.369168971,HF,,35.25120041,0.369168971,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2007ck,MCG +05-43-16,,II ,0.016962,,11,35.25120041,0.369168971,HF,,35.25120041,0.369168971,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013fn,IC 1342,PSNJ21002376-1429522,Ia,0.027,,7,35.25227473,0.368716357,HF,,35.25227473,0.368716357,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010gs,MCG -01-53-07,,II,0.027135,,16,35.2651253,0.368659853,HF,,35.2651253,0.368659853,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PS15cwo,KUG 0308+010,,IIP,0.037,SKYS6,9,35.2725865,0.368249936,HF,,35.2725865,0.368249936,,,,4,,,,,,,,,,,,,,,,,,,test
ASASSN-15cq,CGCG 218-007,,Ia,0.027276,,5,35.27630751,0.368648916,HF,,35.27630751,0.368648916,,,,2,,,,,,,,,,,,,,,,,,,test
LSQ11ot,CGCG 421-013,,Ia,0.026,,17,35.28134727,0.368037199,HF,,35.28134727,0.368037199,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013bs,NGC 6343,PSNJ17172203+4104002,Ia,0.027612,,11,35.30296463,0.368243589,HF,,35.30296463,0.368243589,,,,4,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2018hkx,2MASX J04005460-6640336,, Ia,,,,35.32254992,0.367281287,HF,,35.32254992,0.367281287,,,,,,,,,,,,,,,,,,,,,,,test
SN2021uqw,AGC 311171,,,,,,35.33473395,0.369840631,HF,,35.33473395,0.369840631,,,,,,,,,,,,,,,,,,,,,,,
PTF11qcj,,,Ic-BL,0.0287,,8,35.34144479,0.366992496,HF,Palliyaguru_etal_2021,35.34144479,0.366992496,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2015bq,PGC 41898,PSNJ12350637+3114354,Ia-99aa,0.028,iPTF15ku,16,35.34710704,0.368286103,HF,,35.34710704,0.368286103,,,,0,,,,,,,,,,,,,,,,,,,test
SN2015bq,PGC 41898,,Ia-91T,0.028178,iPTF15ku,17,35.34710704,0.368286103,HF,,35.34710704,0.368286103,,,,0,,,,,,,,,,,,,,,,,,,test
SN2015Z,NGC 5837,,IIn,0.028723,,2,35.38860546,0.366598992,HF,,35.38860546,0.366598992,,,,,,,,,,,,,,,,,,,,,,,test
ASASSN-15ar,CGCG 439-010,,Ia,0.02882,,7,35.39590623,0.366443758,HF,,35.39590623,0.366443758,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011hb,NGC 7674,,Ia,0.028924,,13,35.40368345,0.365910523,HF,,35.40368345,0.365910523,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14kd,2MASX J22532475+0447583,,Ia-91T,0.026,,9,35.40893611,0.365785986,HF,,35.40893611,0.365785986,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011de,UGC 10018,,Ia,0.029187,,14,35.42337778,0.36556873,HF,,35.42337778,0.36556873,,,,13,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021ybc,KUG 0226-049,,,,,,35.42808787,0.366369103,HF,,35.42808787,0.366369103,,,,,,,,,,,,,,,,,,,,,,,
SN2016cnx,,,Ia,0.029444,ASASSN-16fl,5,35.44240315,0.36565826,HF,,35.44240315,0.36565826,,,,0,,,,,,,,,,,,,,,,,,,test
LSQ13ry,,,Ia,0.029857,,5,35.4726953,0.36505702,HF,,35.4726953,0.36505702,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008ae,IC 577,,Ia-02cx,0.030002,,6,35.48310193,0.36494567,HF,,35.48310193,0.36494567,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014I,ESO 487-G36,PSNJ05421980-2532399,Ia,0.03,,8,35.48406746,0.364657319,HF,,35.48406746,0.364657319,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
LSQ12gdj,ESO 472-G007,,Ia-SC,0.0303,,14,35.50639581,0.364349352,HF,,35.50639581,0.364349352,,,,10,,,ref,,,A10,,,ref,,,,,,,,,ref,test
PS15aot,NGC 6166,PSNJ16283836+3932552,Ia-91bg?,0.030354,,10,35.50854448,0.364230094,HF,,35.50854448,0.364230094,,,,,,,,,,,,,,,,,,,,,,,test
SN2016daj,MCG +03-06-31,,Ia,0.032,ASASSN-16hh,10,35.5109294,0.369041415,HF,,35.5109294,0.369041415,,,,0,,,,,,,,,,,,,,,,,,,test
