,HostName,PSN,type,redshifts,OtherName,Nobs,targetids,SNra,SNdec,template status, ,max_ks,filters_used,notes,other_SNe,ra,dec,gallat,gallong,Avschaflly,morphology,reference,host_velocity,host_vel_err,host_vel_corr,host_vel_corr_err,Cep_dm,Cep_dm_err,Cep_dm_ref,SBF_dm,SBF_dm_err,SBF_dm_ref,PNLF_dm,PNLF_dm_err,PNLF_dm_ref,Other_dm,Other_dm_err,Other_dm_ref,TF_dm,TF_dm_err,TF_dm_ref,test
ASASSN-15uh,KUG 0925+693,PSN,Ia-91T,0.0135, ,10,34231,09:30:13.694,+69:07:02.54,done, ,3,223f, , ,09h30m14.2s,69d07m07s,143.58084,38.951783,0.41,Compact, , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15ua,GALEXASC J133454.49+105906.7,PSN,IIn,0.061, ,10,34230,13:34:54.473,+10:59:04.69,check, ,2.5,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015dd, ,PSNJ14102342-4318437,Ib,0.006,MASTERJ141023.42-431843.7,3,34222,14 10 23.42,-43 18 43.7,none, ,3,223f, , ,14h10m25.0s,-43d19m29s,317.844061,17.248564,0.225,SB(s)c pec,2004AJ....128...16K,1771,2,1508,26, , , , , , , , , , , , , , , ,test
ASASSN-15tj,SDSS J075527.63+520911.1,PSN,Ia,0.022265, ,10,34214,07:55:28.670,+52:09:28.44,requested, ,3,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SNinNGC7123, ,PSNJ21505094-7020289,Ia,0.012335,MASTERJ215050.94-702028.9,8,34201, , ,done, ,2.5,223f,ATEL8384, ,21h50m46.6s,-70d20m03s,321.038127,-39.833671,0.076,Sa,1991ApJS...75..935d,3698,26,3874,37, , , , , , , , , , , , , , , ,test
#iPTF15eov, ,PSN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015bq,PGC 41898,PSNJ12350637+3114354,Ia-99aa,0.028,iPTF15ku,16,33636,12:35:06.37,+31:14:35.4,done, ,5,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15ts,2MASX J03344211-2050502,PSN,Ia,0.059978, ,8,34216,03:34:42.020,-20:50:47,done, ,2,223f,HV, ,03h34m42.1s,-20d50m50s,212.390439,-52.347689,0.077,S,20096dF...C...0000J,17981,31,17730,33, , , , , , , , , , , , , , , ,test
ASASSN-15ti,2MASX J03051061+3754003,PSN,Ia,0.016, ,5, ,03:05:08.616,+37:54:00.72,done, ,3,223f, , ,03h05m10.6s,37d54m00s,150.104643,-17.81554,0.413, , , , , , , , , , , , , , , , , , , , , ,test
OGLE15sd, ,PSN,SLSN-I,0.56, ,2,34217,01:42:21.46,-71:47:16,none, ,2,u_w1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
#ASASSN-15th, ,PSN,Nova, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015bf,NGC 7653,PSNJ23244903+1516520,IIn,0.014227, ,11,34221,23:24:49.03,+15:16:52.0,done,notemplates,3,223f,grismobs, ,23h24m49.3s,15d16m32s,93.974954,-42.673718,0.183,Sb,1991RC3.9.C...0000d,4265,10,4253,22, , , , , , , , , , , , , , , ,test
SN2015ar,NGC 383,PSNJ01072038+3223598,Ia,0.017005, ,9, ,01:07:20.38,+32:23:59.8,done, ,3,223f, , ,01h07m24.9s,32d24m45s,126.8390531,-30.3378955,0.194,SA0-:;BrClG;Sy LERG,2000MNRAS.313..469S,5098,12,4996,25, , , , , , , , , , , , , , , ,test
PS15cww, ,PSN,IIn,0.063, ,6, ,04:56:33.69,+04:45:26.2,done, ,2,30d5, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
OGLE15qz, ,PSN,SLSN-I,0.63, ,1, ,03:08:35.88,-70:30:42,none, ,1,w2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
PS15ces,APMUKS(BJ) B013622.97-232246.6,PSN,IIn,0.134, ,8, ,01:38:44.68,-23:07:35,done, ,8,308f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
PS15cwo,KUG 0308+010,PSN,IIP,0.037,SKYS6,9,34166,03:11:16.73,+01:11:34.5,done, ,4,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015Z,NGC 5837,PSN,IIn,0.028723, ,2,34168,15:04:40.78,+12:37:43.6,none, ,3,223f, , ,15h04m40.6s,12d38m00s,14.6344,55.639124,0.101,SB(s)b,1995ApJS..100...69F,8611,32,9258,44, , , , , , , , , , , , , , , ,test
SN2015as,UGC 5460,PSNJ10081137+5150409,II,0.003646, ,4,34167,10:08:11.37,+51:50:40.9,done,mast,2,223f, ,SN2011ht,10h08m09.3s,51d50m38s,162.620927,50.773415,0.029,SB(rs)d,1991RC3.9.C...0000d,1093,5,1491,20, , , , , , , , , , , , , , , ,test
ASASSN-15rw,GALEXASC J021558.44+121415.2,PSN,Ia,0.0189, ,8,34126,02:15:58.150,+12:14:14.60,done, ,3,223f, , ,02h15m58.4s,12d14m15s,153.177899,-45.611308,0.377, , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15rq,GALEXASC J000802.78-363348.1,PSN,Ia,0.025, ,12,34125,00:08:03.140,-36:33:52,done, ,3,223f,UV bright, ,00h08m02.8s,-36d33m49s,344.495307,-76.829793,0.036, , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15pz, ,PSN,Ia-SC,0.014903, ,22,34102,03:08:48.44	,-35:13:50.9,done, ,2.5,223f, , ,03h08m49.5s,-35d14m09s,237.014824,-59.684032,0.049,SB(rs)d,2005MNRAS.361...34D,4468,9,4413,17, , , , , , , , , , , , , , , ,test
PS15cku,2MASX J01242239+0335168,PSN,Ia,0.023, ,7,34123,01:24:22.53,+03:35:15.2,done, ,3,223f, , ,01h24m22.4s,03d35m17s,138.702681,-58.271633,0.072, , , , , , , , , , , , , , , , , , , , , ,test
PSNJ09100885+5003396, ,PSNJ09100885+5003396,Ia-SC,0.026, ,9,34161, , ,done, ,2,223f,ATEL8263, ,09h10m08.9s,50d03m10s,168.6076,42.4311,0.053,Sc+COMP,1995ApJS..100...69F,10328,30,10532,32, , , , , , , , , , , , , , , ,test
ASASSN-15so,NGC 3583,PSN,Ia,0.007125, ,18, ,11:14:11.037,+48:19:07.24,done, ,3,223f, , ,11h14m10.9s,48d19m07s,158.116481,61.629279,0.04,SB(s)b,1991RC3.9.C...0000d,2136,6,2604,22, , , , , , , , , , , , , , , ,test
ASASSN-15sf,APMUKS(BJ) B000853.90-064231.3,PSN,Ia,0.027, ,6, ,00:11:27.60,-6:25:38,done, ,3,2238, , ,00h11m27.3s,-06d25m50s,96.472541,-67.225288,0.084, , , , , , , , , , , , , , , , , , , , , ,test
PS15br, ,PSN,SLSN-II,0.101, ,14,33672,11:25:19.22,+08:14:18.6,GI13, ,6,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015dc, ,PSN,Ia?,0.007562,MASTERJ103747.94-270507.2,2, , , ,done, ,2,all, ,SN2007cv,10h37m47.4s,-27d04m54s,269.550524,26.991627,0.194,E+4,1993AJ....106.1394B,2267,12,2281,28, , , , , , , , , , , , , , , ,test
ASASSN-15qh,ESO 534-G024,PSN,II,0.010207,PS15cem&LSQ15bed,15, ,22:45:13.220,-22:43:40,done, ,3,all, , ,22h45m14.7s,-22d43m51s,34.654767,-61.131912,0.083,SAB(rs)d:,1998A&AS..130..333T,3060,8,3148,16, , , , , , , , , , , , , , , ,test
ASASSN-15qc,UGC 402,PSN,Ia,0.017649, ,11, ,00:39:17.980,+03:57:00.14,done, ,3,all, , ,00h39m18.6s,+03d57m10s,117.088955,-58.781209,0.07,S0,1993ApJS...88..383L,5291,6,5166,18, , , , , , , , , , , , , , , ,test
DES15S2nr, ,PSN,SLSN-I,0.22, ,8,34075, , ,done, ,9,30d5, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
PS15blq, ,PSN,SLSN-IIn,0.125,MASTEROTJ173142.37+435334.1,5,34084,17:31:42.37,+43:53:34.1,done, ,10,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015an,IC 2367,PSNJ08241502-1846281,IIP,0.008166, ,1, ,08:24:15.02,-18:46:28,none, ,2,all, , ,08h24m10.1s,-18d46m32s,240.604413,10.65809,0.28,SB(r)b,1998A&AS..130..333T,2448,3,2578,25, , , , , , , , , , , , , , , ,test
SN2015ah,UGC 12295,PSNJ23002463+0137368,Ib,0.016, ,1,33983,23:00:24.63,+01:37:36.8,done, ,2,all, , ,23h00m23.7s,+01d37m36s,75.562931,-50.740761,0.221,SAB(s)cd,2000UZC...C......0F,4835,58,4843,60, , , , , , , , , , , , , , , ,test
SN2015ap,IC 1776,PSNJ02051332+0606084,Ib,0.011375, ,8,34045,02:05:13.32,+06:06:08.4,done,notemplates,3,all6, , ,02h05m15.2s,+06d06m25s,153.886809,-52.27192,0.116,SB(s)d,1993ApJ...419...30C,3410,5,3292,14, , , , , , , , , , , , , , , ,test
ASASSN-15oz,HIPASS J1919-33,PSN,II,0.006929, ,21, ,19:19:33.49,-33:46:02,done, ,3,all6, , ,19h19m22.4s,-33d51m09s,4.3158,-20.1132,0.249, ,2005MNRAS.361...34D,2078,14,2316,20, , , , , , , , , , , , , , , ,test
SN2015ak,ESO 108-G21,PSNJ22151967-6532534,Ia,0.01037, ,10, ,22:15:19.67,-65:32:53,done,notemplates,3,all6, , ,22h15m16.7s,-65d33m03s,324.379073,-44.5232,0.082,SB(s)ab:pec,1996A&A...312..745R,3109,7,3232,23, , , , , , , , , , , , , , , ,test
PSNJ23374322-4730393, ,PSNJ23374322-4730393,Ia,0.011014,MASTER J233743.22-473039.3,8, , , ,done, ,3,all6, , ,23h37m44.1s,-47d30m21s,333.327044,-65.03934,0.043,SAB0^0^:pec,1991ApJS...75..935d,3302,25,3375,30, , , , , , , , , , , , , , , ,test
ASASSN-15og, ,PSN,Ia-CSM,0.0437,SN2016dvr,6, , , ,done, ,2,all6,formerlyused0.068forredshift, ,03h21m07.4s,-31d18m46s,229.367386,-57.229125,0.036, ,20012dF...C...0000C,20428,64,20203,65, , , , , , , , , , , , , , , ,test
ASASSN-15od,MCG -01-07-04,PSN,Ia,0.017989, ,9, ,02:23:13.210,-4:31:02,done, ,3500,all6, , ,02h23m13.2s,-04d31m02s,171.048882,-58.532171,0.081,HII,20096dF...C...0000J,5393,45,5221,46, , , , , , , , , , , , , , , ,test
ASASSN-15ns,MRK 887,PSN,Ia,0.030671, ,1,33925,16:40:28.02,+39:19:12.8,none, ,1000, ,on nucleus, ,16h40m28.0s,+39d19m13s,62.764451,41.401362,0.036,Compact,1999PASP..111..438F,9195,57,9667,59, , , , , , , , , , , , , , , ,test
ASASSN-15mj,PGC 2036567,PSN,Ib,0.0344, ,9,33883,14:02:15.640,+33:39:40.29,done, ,3,all6, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15lh,A220215-6139,PSN,SLSN-I,0.2326,SN2015L,100+, ,22:02:15.45,-61:39:35,done,mast,6, , , ,22h02m15.5s,-61d39m35s,330.071456,-45.548118,0.096, , , , , , , , , , , , , , , , , , , , , ,test
SN2015N,UGC 11797,PSNJ21431689+4334476,Ia,0.01492,SNinUGC11797,10, ,21:43:16.89,+43:34:47.6,done, ,3,3,now2,AT2018dfy,21h43m20.2s,+43d34m35s,90.638446,-7.192067,1.465, ,1994A&A...286...17S,5572,17,5699,27, , , , , , , , , , , , , , , ,test
SN2015J,A073505-6907,PSN,IIn,0.0054,SN2015J_SMTJ07350518,9,33857,07:35:05.18,-69:07:53,done, ,2,all6, , ,07h36m23.8s,-69d31m51s,281.299504,-21.501573,0.556,SAB(s)bc pec,2005MNRAS.361...34D,1466,5,1313,19, , , , , , , , , , , , , , , ,test
PS15bgt,NGC 6412,PSNJ22460504-1059484,Ib-IIb,0.0089, ,2, ,17:29:29.18,+75:42:39.0,done, ,7, ,beautifulhost, ,22h46m03.7s,-11d00m04s,55.522054,-56.423675,0.169,(R)SA(r)0/a:,2004AJ....128...16K,2683,4,2769,14, , , , , , , , , , , , , , , ,test
SN2015bh,NGC 2770,PSNJ09093496+3307204,LBVgoneSN?,0.006494,iPTF13efv-SNhunt275,33, ,09:09:34.96,+33:07:20.4,done,mast,30, , ,SN2007uy_2008D,09h09m33.7s,+33d07m25s,191.569968,42.196854,0.062,SA(s)c:,1997AJ....113.1197H,1947,2,2284,20, , , , , , , , , , , , , , , ,test
SN2015M,A130032+2758,PSNJ13003230+2758411,Ia-91T,0.0231,SN2015M_KISS15n,5,33789,13:00:32.30,+27:58:41.1,done, ,2,all6, , ,12h59m48.7s,+27d58m50s,58.0802,87.9576,0.023,II     [BM],1999ApJS..125...35S,6929, ,7503,27, , , , , ,YES, , , , , , , , , ,test
PS15aot,NGC 6166,PSNJ16283836+3932552,Ia-91bg?,0.030354, ,10,33791,16:28:38.36,+39:32:55.2,done, ,2,all6, , ,16h28m38.5s,+39d33m06s,62.934718,43.692868,0.031,cD;E,1991rc3..book.....D,9100,9,9581,19, , , , , , , , , , , , , , , ,test
ASASSN-15kg,2MASX J08401168-0435369,PSN,Ia-pec?,0.014257, ,3,33810,08:40:12.010,-4:35:31,done, ,3,all6, , ,08h40m11.7s,-04d35m37s,230.396829,21.644036,0.058,HII,2005A&A...430..373T,4274,22,4544,35, , , , , , , , , , , , , , , ,test
SN2015I,NGC 2357,PSNJ07174570+2320406,Ia,0.0076, ,7,33767,07:17:45.70,+23:20:40.6,done,mast,2,all6, ,SN2010bj,07h17m41.0s,+23d21m24s,194.440915,15.910809,0.182,Sc,1997AJ....114..122G,2275,2,2444,12, , , , , , , , , , , , , , , ,test
SN2015V,UGC 11000,PSNJ17492705+3608360,II,0.004566, ,6,33724,17:49:27.05,+36:08:36.0,none, ,2,all 6, , ,17h49m26.65s,+36d08m42.8s,61.661427,27.451536,0.105,S?,Haynes_etal_1997,1369,2,1865,19, , , , , , , , , , , , , , , ,test
ASASSN-15hy,Unknown,PSN,Ia-SC,0.025, ,20,33762,20:10:02.350,-0:44:21,none, ,2,all6, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15hx,GALEXASC J134316.80-313318.2,PSN,Ia,0.01?, ,15, ,13:43:16.692,-31:33:22,none, ,2,all6, , ,13h43m16.8s,-31d33m18s,315.684954,30.029661,0.133, , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15hf,ESO 375-G41,PSN,Ia,0.006178, ,8,33743,10:29:30.76,-35:15:35,done, ,2,all6, , ,10h29m31.00s,-35d15m35.5s,272.813145,19.180255,0.273,S0^- edge-on,Lauberts_Valentijn_1989,1852,37,1764,44, , , , , , , , , , , , , , , ,test
ASASSN-15ga,NGC 4866, ,Ia-99by,0.006631, ,4, ,12:59:27.292,+14:10:15.79,done, ,4, ,nearcenterofhost, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
LSQ15abl, ,PSN,SLSN-II,0.1,CSS,20,33749_33755,09:40:29.50,-4:11:32,none,notemplatesonmast,2,all6, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015F,NGC 2442,PSNJ07361576-6930230,Ia,0.00489,OGLE15la,13, ,07:36:15.76,-69:30:23,done,mast,5, ,HSTspectrum, ,07h36m23.84s,-69d31m51.0s,281.299504,-21.501573,0.556,SAB(s)bc,2005MNRAS.361...34D,1466,5,1313,19,31.511,0.053,Cepheids_Riess_etal_2016, , , , , , , , , , , , ,test
ASASSN-15fi,MRK 884,PSN,II,0.017182, ,4,33717,16:31:48.800,+20:24:38.50,done, ,3,5noB,30ed_bright star?, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15fz,NGC 5227,PSN,II,0.017479, ,2, ,13:35:25.14,+01:24:33.0,m2;w1 done, ,13, , , ,13h35m24.556s,+01d24m38.14s,327.061109,62.204547,0.068,S2,Falco_etal_1999,5240,9,5910,43, , , , , , , , , , , , , , , ,test
SN2015G,NGC 6951,PSNJ20372558+6607115,Ibn,0.00475, ,8, ,20:37:25.58,+66:07:11.5,done,notemplates,2,all, , ,20h37m14.09s,+66d06m20.3s,100.8958,14.853031,1.021,S2,HAYNES_etal_1998,1424,1,1771,19, , , , , , , , , , , , , , , ,test
SN2015bp,NGC 5839,PSN,Ia-91bg,0.004069,SNhunt281,13, ,15:05:30.1,+01:38:02,done,mast,5, , , ,15h05m27.490s,+01d38m05.30s,0.200193,49.008961,0.144,SAB(rs)0^0,Cappellari_etal_2011,1220,5,1581,23, , , ,31.77,0.3,SBF_Tully_etal_2001, , , , , , , , , ,test
#SNinNGC5112, ,PSNJ13215756+3843229,LBV,0.003252, ,4, , , ,done, ,3,all, , ,13h21m56.4s,+38d44m05s,96.066011,76.75855,0.03,SB(rs)cd,2008MNRAS.388..500E,975,2,1475,24, , , , , , , , , , , , , , , ,test
#ASASSN-15ek nova, , ,nova, , ,1+, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15cq,CGCG 218-007, ,Ia,0.027276, ,5,33630,13:23:48.460,+43:17:59.11,done,mast, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015bq,PGC 41898,PSN,Ia-91T,0.028178,iPTF15ku,17,33636,12:35:06.37,+31:14:35.4,done,notemplates,5, , , ,12h35m05.778s,+31d14m23.76s,162.894337,84.557974,0.037,Spiral,2007ApJS..172..634A,8448,55,8980,60, , , , , , , , , , , , , , , ,test
SN2015bo,NGC 5490,PSN,Ia-91bg,0.016195,SNhunt278,5, ,14:09:55.12,+17:31:55.5,done,notemplates,5, , , ,14h09m57.295s,+17d32m43.98s,9.141668,69.509768,0.073,E,Simien_Prugniel_1997,4855,24,5501,40, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
PS15ae, ,PSN,SLSN-I,0.11,SN2015bn_CSS141223-113342+004332,32, ,11 33 41.57,+00 43 32.2,check, ,5,223f, , ,ra,dec, , , ,morphology,reference, , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
PS15jf, ,PSNJ09132750+7627410,imposter?,0.004923, ,6, ,09:13:27.41,+76:27:40.9,done, ,2,all, , ,09h13m43.02s,+76d28m31.2s,136.255,34.361,0.073,SAbc           HII,1996A&AS..116...15K,1476,2,1833,16, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SNhunt60,UGC 5623,PSN,IIb,0.033893, ,12, ,10:23:48.72,+33:48:24.48,done, ,3,UV, , ,10h23m48.60s,+33d48m28.4s,191.862,57.675,0.067,Scd:,1991rc3..book.....D,10161,10,10512,20, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-15ar,CGCG 439-010,PSN,Ia,0.02882, ,7, ,02:28:20.360,+10:23:03.87,done, ,5,all, , ,02h28m21.67s,+10d22m55.7s,158.268,-45.735,0.299, ,1999ApJS..121..287H,8640,31,8400,35, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-15aj,NGC 3449,PSN,Ia,0.010921, ,9, ,10:52:53.260,-32:55:35,done, ,3,all, , ,10h52m53.66s,-32d55m39.4s,275.985,23.668,0.209,SA(s)ab:,1998A&AS..130..333T,3274,6,3328,26, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
Gaia15acw,NGC 2668,PSNJ08492024+3642572,II,0.025114, ,4, ,08:49:20.24,+36:42:57.2,done, ,3,all, , ,08h49m22.563s,36d42m37.18s,186.159217,38.589652,0.096,Sab,1991rc3..book.....D,7529,9,7757,15, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
iPTF14atg, , ,Ia,0.021405,ASASSN-14bd, , , , ,done,mast, , ,shock?, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-14lw,GALEXASC J010647.95-465904.1,PSN,Ia,0.023, ,12, ,01:06:49.170,-46:59:00,done,mast,4,UV, , ,01h06m47.9s,-46d59m04s,295.286222,-69.915161,0.038, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14ms,SDSS J130408.52+521846.4,PSN,Ibn,0.054, ,2, ,13:04:08.69,+52:18:46.5,none, ,2,all,arxiv1711.00862, , , , , , , , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014es,MCG -01-24-12,PSNJ09204691-0803340,IIn,0.019644, ,8, ,09:20:46.91,-8:03:34,done, ,3,all, , ,09h20m46.2s,-08d03m22s,239.781042,28.06702,0.094,SAB(rs)c,Theureau_etal_2005,5889,10,6249,35, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14lp,NGC 4666,PSN,Ia,0.0051, ,27, ,12:45:09.10,-0:27:32,done, ,4, , , ,12h45m08.6s,-00d27m43s,299.537333,62.368367,0.068,SABc:;HII;LINER,2005MNRAS.361...34D,1529,5,2005,40, , ,ref, , ,ref, , ,ref, , ,TF, , , ,test
SN2014eg,ESO 154-G10,PSN,Ia-91T,0.018633, ,10, ,02:45:09.27,-55:44:17,done,mast,4, ,https://ui.adsabs.harvard.edu/abs/2015CBET.4062....1K/abstract, ,02h45m08.7s,-55d44m26s,275.204411,-54.832336,0.082,(R'_1)SB(r)ab,1996ApJS..107..201L,5586,24,5639,33, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14kr,GALEXASC J125413.02-073849.5,PSN,Ia,0.014, ,3, ,12:54:13.150,-7:38:57,none, ,3, , , ,12h54m13.1s,-07d38m50s,304.139478,55.217991,0.096,SAB(s)m, , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14kd,2MASX J22532475+0447583,PSN,Ia-91T,0.026, ,9, ,22:53:24.95,+04:47:57.3,done,mast,4,all, , ,22h53m24.7s,+04d47m58s,76.686987,-47.196618,0.186, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014ge, ,PSN,Ib,0.001891,MASTER-OT-J120451.50+265946.6,3,33511, , ,done, ,2,all,HW, ,12h04m51.8s,+26d59m33s,211.023797,79.633952,0.07,Im?,1990ApJS...72..245S,567,4,408,11, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014eh,NGC 6907,PSNJ20250386-2449133,Ic,0.010207, ,6, ,20:25:03.86,-24:49:13,done, ,5,all, , ,20h25m08.965s,-24d48m04.11s,18.862319,-30.829733,0.174,S,2007AJ....134..314M,3060,16,3337,23, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014dt,M61,PSNJ12215757+0428185,Ia-02cx,0.005224, ,3,33524,12:21:57.57,+04:28:18.5,done,done,5,223f, ,SN2008in,12h21m54.9s,+04d28m25s,284.3706957,66.275675,0.061,SAB(rs)bc;HII  Sy2,1985AJ.....90.1681B,1566,2,994,34, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
PSNinNGC55,NGC55,PSNJ00150875-3912501,imposter?,0.00043, ,6, , , ,UVdone, ,3,all,http://www.astronomerstelegram.org/?read=6548, ,00h14m53.60s,-39d11m47.9s,332.882,-75.731,0.036,SB(s)m?_edge-on,2004AJ....128...16K,129,2.1,107,3, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014gd, ,PSN,Ia,0.018283,MASTER-OT--J011330.63+493634.9,5, , , ,done,mast,3, , , ,01h13m29.8s,+49d36m19s,126.59819,-13.109303,0.423,Sdm:,1998A&AS..130..333T,5481,22,5436,31, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14il,PGC 3093694,PSN,IIn,0.021989, ,30, ,00:45:32.55,-14:15:35,done, ,2,all, , , , , , , , , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
# ASASSN-14hu not observed wrong coordinates, ,PSN,Ia,0.015, ,0, , , , , , , ,NOT observed_wrong coordinates, ,06h43m21.64s,-69d38m29.5s,280.174,-26.002,0.197,Sb?, , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
CSS141028, ,PSNJ08181390+0445527,Ib,0.009,CSS141028-081814+044553,2, ,08 18 13.89,+04 45 52.6 ,none, ,3,al, , ,08h18m13.2s,+04d45m59s,218.730557,21.454404,0.062, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
CSS140914, ,PSN,Ia,0.03,CSS140914-010107-101840,8, , , ,done,mast,3,all, , ,13h29m56.2s,+47d13m50s,104.866,68.5245,0.095,SAbc           LINER,1996ApJ...473..130R,600, ,886,11, , ,ref, , ,YES, , ,YES, , ,ref, , , ,test
SN2014gf, ,PSN,IIn/Ia-CSM,0.016,MASTEROTJ044212.20+230616.7,1,33443, , ,done, , ,no UVOT, , ,04h42m12.6s,+23d06m21s,176.519201,-14.984677,1.091, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014df,NGC 1448,PSNJ03442399-4440081,Ib,0.003896, ,4,31031,03:44:23.99,-44:40:08,done, ,2,all, , ,03h44m31.92s,-44d38m41.4s,251.522,-51.394,0.039,SAcd?_edge-on,2004AJ....128...16K,1168,2,1073,12, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014dg,UGC 2855,PSNJ03481978+7007545,Ia,0.004003, ,9, ,03:48:19.78,+70:07:54.5,done,nomasttemplates,5,all hardware windows, , ,03h48m20.73s,+70d07m58.4s,136.969,12.246,1.999,SABc,2003A&A...399...51G,1200,1,1445,15, , ,ref, , ,ref, , ,ref, , ,TF, , , ,test
ASASSN-14ha,NGC 1566,PSN,II,0.005017, ,27, ,04:20:01.41,-54:56:17,done, , , , ,SN2010el,04h20m00.42s,-54d56m16.1s,264.31,-43.393,0.025,SAB(s)bc,2004AJ....128...16K,1504,2,1413,15, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14jb, ,PSN,II,0.006031, ,11, , , ,done,mast,2,all, ,SN2009ip near,22h23m16.6s,-28d58m51s,20.847108,-57.391902,0.051,Sdm,1997AJ....114..913N,1808,3,1912,12, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014ek,UGC 12850,PSNJ23560655+2922423,Ia-02cx,0.023126, ,12, ,23:56:06.55,+29:22:42.3,done,done,4, , , ,23h56m06.1s,+29d22m41s,108.715283,-31.961593,0.17,S?,1991rc3..book.....D,6933,10,6840,26, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014cx,NGC 337,PSNJ00594783-0734186,II,0.00549,ASASSN-14gm,17, ,00:59:47.83,-7:34:19,done,done,4,all, , ,00h59m50.09s,-07d34m40.7s,129.13,-70.349,0.307,SB(s)d,2011ApJS..194...36W,1646,2,1624,11, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014cp,ESO 479-G1,PSNJ02253046-2537380,Ic-BL,0.0162, ,1,33334,02:25:30.46,-25:37:38,none, ,10,u/w1, , ,02h25m28.34s,-25d38m16.5s,214.224,-68.918,0.046,SB(s)cd?,1998A&AS..130..333T,4846,3,4742,12, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014cd,NGC 1578,PSNJ04234719-5136029,Ia,0.020608, ,16, ,04:23:47.19,-51:36:03,done,mast,4,all, , ,04h23m46.65s,-51d35m58.0s,259.65,-43.582,0.038,SA(s)a_pec?,1991ApJS...75..935d,6178,26.08142469,6233,36, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14fd,PGC 43070,PSN,IIn,0.015367, ,11, ,12:46:14.768,-40:48:53,check, ,3,all, , ,12h46m14.94s,-40d48m46.8s,301.873,22.048,0.3,I,1986MNRAS.220..679D,4607,18.88729095,4347,29, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
