name,type,redshift,right ascension,declination,TNSprefix
SN2021hiz,Ia,0.003319,186.423625,7.228389,SN
SN2020acat,IIb,0.0079,177.67177066,-10.2274777238,SN
SN2020znr,SLSN-I,0.1,109.77675,23.885381,SN
SN2021fxy,Ia,0.0094,198.256542,-19.51255,SN
SN2018zd,II,0.002979,94.513292,78.366989,SN
SN2021jpk,Ibn,0.038,219.750113048,12.6694536941,SN
SN2021hpx,SLSN-I,0.213,142.776083,-19.517989,SN
SN2021csp,Icn,0.083,216.592143243,5.85921558693,SN
SN2019aajs,Ibn,0.0358,242.764814,74.361483,SN
SN2021jtt,II,0.023393,145.318548737,35.8840557357,SN
SN2019aafe,IIn,0.074,349.068683,48.428444,SN
SN2021hpr,Ia,0.009346,154.160917,73.4005,SN
SN2021fmu,SLSN-II,0.14,157.984333,-15.95545,SN
SN2021jad,Ia,0.0055,83.342375,-21.951861,SN
SN2021jad,Ia,0.0055,83.342375,-21.951861,SN
SN2021jag,Ia,0.008382,181.687349126,67.1649453233,SN
SN2021iyt,Ibn,0.0712,154.685042503,0.055396560455,SN
SN2021gma,Ia,0.065,241.36574580256,57.957885687179,SN
SN2021hpr,Ia,0.009346,154.160917,73.4005,SN
SN2021hku,Ic-BL,0.011,308.00797,-53.74952,SN
SN2021hiz,Ia,0.003319,186.423625,7.228389,SN
SN2021ghc,Ia,0.046217,149.137458,0.752289,SN
SN2021fxy,Ia,0.0094,198.256542,-19.51255,SN
SN2021ibn,II,0.044,132.558667,37.026969,SN
SN2021gno,Ib,0.006211,183.042875,13.249181,SN
SN2021hpr,Ia,0.009346,154.160917,73.4005,SN
SN2021foa,IIn,0.008386,199.301474895,-17.257157518,SN
SN2021hiz,Ia,0.003319,186.423625,7.228389,SN
SN2021hku,Ic-BL,0.011,308.00797,-53.74952,SN
SN2021hen,Ib,0.0211,196.9328598,24.8105317,SN
SN2019aajs,Ibn,0.0358,242.764814,74.361483,SN
SN2020aeuh,Ia,0.126,188.966067389,37.7034433937,SN
SN2021hiz,Ia,0.003319,186.423625,7.228389,SN
SN2021hiz,Ia,0.003319,186.423625,7.228389,SN
SN2021dov,Ia,0.012,134.077958,-0.442139,SN
SN2021ghc,Ia,0.046217,149.137458,0.752289,SN
SN2021csp,Icn,0.083,216.592143243,5.85921558693,SN
SN2021fxy,Ia,0.0094,198.256542,-19.51255,SN
SN2021gno,Ib,0.006211,183.042875,13.249181,SN
SN2021gmj,II,0.0034,159.696958,53.508419,SN
SN2020abjc,SLSN-I,0.219,142.001139801,14.1212839616,SN
SN2021fxy,Ia,0.0094,198.256542,-19.51255,SN
SN2021gvm,II,0.0246,202.505101233,13.4111881762,SN
SN2020znr,SLSN-I,0.1,109.77675,23.885381,SN
SN2021gmj,II,0.0034,159.696958,53.508419,SN
SN2021gno,Ib,0.006211,183.042875,13.249181,SN
SN2021foa,IIn,0.008386,199.301474895,-17.257157518,SN
SN2021fxy,Ia,0.0094,198.256542,-19.51255,SN
SN2021gca,IIb,0.036,217.030547481,33.4970521952,SN
SN2020ywx,IIn,0.0217,178.359292,10.896469,SN
SN2021csp,Icn,0.083,216.592143243,5.85921558693,SN
SN2021fxy,Ia,0.0094,198.256542,-19.51255,SN
SN2021fxy,Ia,0.0094,198.256542,-19.51255,SN
SN2020sgf,Ic,0.02208,50.719833,42.556131,SN
SN2021foa,IIn,0.008386,199.301474895,-17.257157518,SN
SN2020ywx,IIn,0.0217,178.359292,10.896469,SN
SN2020rsc,IIb,0.0313,19.9854288,38.1860177,SN
SN2020abjc,SLSN-I,0.219,142.001139801,14.1212839616,SN
SN2021enz,II,0.024,181.77175,42.988411,SN
SN2021csp,Icn,0.083,216.592143243,5.85921558693,SN
SN2021dnm,Ia,0.046105,189.350889393,23.0935396452,SN
SN2020udy,Iax,0.017222,31.705625,44.587581,SN
SN2021dwg,Ic,0.026,214.566537996,0.888429994766,SN
SN2021dov,Ia,0.012,134.077958,-0.442139,SN
SN2021csp,Icn,0.083,216.592143243,5.85921558693,SN
SN2019uit,IIn,0.071,192.567042,21.337611,SN
SN2021dov,Ia,0.012,134.077958,-0.442139,SN
SN2020sgf,Ic,0.02208,50.719833,42.556131,SN
SN2021bxu,IIb,0.0178,32.3185608926,-23.4126115112,SN
SN2021ckj,Icn,0.143,136.462846191,-8.58543366557,SN
SN2020znr,SLSN-I,0.1,109.77675,23.885381,SN
SN2021dbg,II,0.02,141.111625,-6.581431,SN
SN2021csp,Icn,0.083,216.592143243,5.85921558693,SN
SN2021cwc,Ia,0.021,99.945125,65.452061,SN
SN2020uem,IIP,0.041,126.099375,-3.488639,SN
SN2021csp,Icn,0.083,216.592143243,5.85921558693,SN
SN2020jfo,II,0.00502,185.460333,4.481681,SN
SN2020acct,IIn,0.035,146.233561417,31.0960365255,SN
SN2021can,II,0.0207,193.878314526,30.027999767,SN
SN2021cgu,II,0.026,165.765458,5.098169,SN
SN2020acct,IIn,0.035,146.233561417,31.0960365255,SN
SN2021bhd,Ib/c,0.006,207.061537748,68.0897046109,SN
SN2021can,II,0.0207,193.878314526,30.027999767,SN
SN2021bug,II,0.005847,188.594868709,2.31728679295,SN
SN2021bnw,SLSN-I,0.098,163.467375,12.55805,SN
SN2020acat,IIb,0.0079,177.67177066,-10.2274777238,SN
SN2021bmx,Ia,0.0146,153.709375,-38.191639,SN
SN2021ek,SLSN-I,0.193,50.9579738734,-10.0447731875,SN
SN2020adkm,SLSN-I,0.226,51.253352391667,11.939503225,SN
SN2019wep,II-pec,0.025,166.15430554,45.97748552,SN
SN2020qlb,SLSN-I,0.159,286.956458,62.963781,SN
SN2020tlf,IIn,0.008463,220.04175,42.777619,SN
SN2021arg,II,0.031,67.8282637616,-10.3963852432,SN
SN2021apg,II,0.026898,205.330225697,24.495536877,SN
SN2021ass,II,0.011791,27.542208,27.645219,SN
SN2021apg,II,0.026898,205.330225697,24.495536877,SN
SN2020jfo,II,0.00502,185.460333,4.481681,SN
SN2020acat,IIb,0.0079,177.67177066,-10.2274777238,SN
SN2021aek,II,0.022,179.950083,-21.386969,SN
SN2020nxt,Ibn,,339.400980463,35.0021327976,SN
SN2021ek,SLSN-I,0.193,50.9579738734,-10.0447731875,SN
SN2020znr,SLSN-I,0.1,109.77675,23.885381,SN
SN2021ads,Ia,0.013,203.781428889,-33.4831355556,SN
SN2021aai,II,0.007412,108.611917,84.380961,SN
SN2021pb,IIb,0.03317803,146.195042368,51.6873680481,SN
SN2021aai,II,0.007412,108.611917,84.380961,SN
SN2021zj,II,0.046,169.136292,29.09615,SN
SN2019yvr,Ib,0.005,191.283897036,-0.459120025663,SN
SN2021nx,II,0.058,39.3051297,-27.5159635,SN
SN2021ok,II,0,82.8813425005,-20.5206972483,SN
SN2020adow,Ic,0.0075050001,128.426091347,27.7121003677,SN
SN2021pb,IIb,0.03317803,146.195042368,51.6873680481,SN
SN2020wnt,I,0.032,56.658125,43.22925,SN
SN2021pb,IIb,0.03317803,146.195042368,51.6873680481,SN
SN2021do,Ic,0.009346,154.235508012,73.3974807308,SN
SN2021do,Ic,0.009346,154.235508012,73.3974807308,SN
SN2020faa,II,0.04106,221.789456173,72.7365432726,SN
SN2018zd,II,0.002979,94.513292,78.366989,SN
SN2020tlf,IIn,0.008463,220.04175,42.777619,SN
SN2020abjq,II,0.018433,16.560958,3.573911,SN
SN2022acsh,Ia,0.03,159.2658782,43.6479848,SN
SN2022acko,II,0.005264,49.912458,-19.395189,SN
SN2022acch,SLSN-I,0.42,141.007982789,-13.5247208413,SN
SN2022ablq,Ibn,0.014,183.276994167,17.0989516667,SN
SN2022xgc,SLSN-I,0.31,108.1742088,7.316653,SN
SN2022abdu,SLSN-I,0.13,46.5204390909,-46.7213890909,SN
SN2022acko,II,0.005264,49.912458,-19.395189,SN
SN2022adby,Ia,0.0917,54.7968290036,-18.3644927204,SN
SN2022acmt,II,0.045,48.982458,-18.085089,SN
SN2022wsp,II,0.007318,345.014691598,15.9784993196,SN
SN2022acko,II,0.005264,49.912458,-19.395189,SN
SN2022pgf,II-pec,0.008216,227.924583,59.820081,SN
SN2022xxf,Ic-BL,0.003,172.524751327,9.28260391655,SN
SN2022acmt,II,0.045,48.982458,-18.085089,SN
SN2022acko,II,0.005264,49.912458,-19.395189,SN
SN2022ablq,Ibn,0.014,183.276994167,17.0989516667,SN
SN2022abdu,SLSN-I,0.13,46.5204390909,-46.7213890909,SN
SN2022jli,Ic,0.006,8.690375,-8.386711,SN
SN2022jli,Ic,0.006,8.690375,-8.386711,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022aaiq,Ia,0.006484,216.633380265,56.5842125458,SN
SN2022aagp,II,0.004908,137.674602984,7.20564145452,SN
SN2022jli,Ic,0.006,8.690375,-8.386711,SN
SN2022zut,Ia,0.003309,175.245082929,11.4696987478,SN
SN2022ywf,Ia,0.0078,20.5508175803,0.956578757112,SN
SN2021zny,Ia-SC,0.0266,30.899167,15.7426,SN
SN2022ydn,Ic-BL,0.041,64.0197942857,-2.61672,SN
SN2022ywf,Ia,0.0078,20.5508175803,0.956578757112,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022ywf,Ia,0.0078,20.5508175803,0.956578757112,SN
SN2022ywf,Ia,0.0078,20.5508175803,0.956578757112,SN
SN2022dml,II,0.03,244.371333,14.41795,SN
SN2022jox,II,0.0088,149.4355,-28.51585,SN
SN2022ibv,II,0.014357,162.267333,-29.374911,SN
SN2022ffg,II,0.012,153.450958,18.127319,SN
SN2022xxf,Ic-BL,0.003,172.524751327,9.28260391655,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022yjl,II,0.08,334.492962102,10.9953184408,SN
SN2022xzm,Ia,0.017949,4.24085775845,22.5246813526,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022xxf,Ic-BL,0.003,172.524751327,9.28260391655,SN
SN2022wsp,II,0.007318,345.014691598,15.9784993196,SN
SN2022xlp,Iax,0.002695,178.206571,44.100975,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022xmo,Ia-91T-like,0.08591,140.5860405,28.8046481,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022xkq,Ia-91bg-like,0.007735,76.348792,-11.88225,SN
SN2022epu,Ic,0.031,228.691862,31.223633,SN
SN2022xjk,II,0.013403,34.1354488659,-11.3498336192,SN
SN2022vqz,Ia-pec,0.016995,12.7740909222,29.5367102276,SN
SN2022wsp,II,0.007318,345.014691598,15.9784993196,SN
SN2022vqz,Ia-pec,0.016995,12.7740909222,29.5367102276,SN
SN2022pda,Ibn,0.062,331.057896953,-18.8279057555,SN
SN2022wsp,II,0.007318,345.014691598,15.9784993196,SN
SN2022wol,II,0.0177,27.8657618761,36.0643423925,SN
SN2022vqz,Ia-pec,0.016995,12.7740909222,29.5367102276,SN
SN2022pda,Ibn,0.062,331.057896953,-18.8279057555,SN
SN2022udd,IIP,0.025,91.3684243151,-18.3119509193,SN
SN2022vqz,Ia-pec,0.016995,12.7740909222,29.5367102276,SN
SN2022vpm,II,0.0217,260.637,26.76785,SN
SN2022vpu,SN,0.0493,19.9564517037,-18.2506827433,SN
SN2022vpm,II,0.0217,260.637,26.76785,SN
SN2021rhu,Ia,0.003506,0.814286206427,16.1457079318,SN
SN2022vpm,II,0.0217,260.637,26.76785,SN
SN2021rhu,Ia,0.003506,0.814286206427,16.1457079318,SN
SN2021jun,Iax,0.04,152.792587976,54.5506854654,SN
SN2022ssk,Ia,0.042,37.3689304664,-5.84835813257,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022sio,II,0.026,261.8476473,56.5588268,SN
SN2021ydc,IIn,0.055,21.323481666667,22.390363,SN
SN2021ydc,IIn,0.055,21.323481666667,22.390363,SN
SN2022ryd,Ib,0.01,299.656375,2.599931,SN
SN2022sje,II,0.0155,275.522167,66.624489,SN
SN2022pgf,II-pec,0.008216,227.924583,59.820081,SN
SN2022prr,IIn,0.01516,285.4245723,40.7510186,SN
SN2022sSN,II,0.017,30.52,-28.591381,SN
SN2022qzr,IIb,0.019,2.47916889539,-5.02113501947,SN
SN2022qzr,IIb,0.019,2.47916889539,-5.02113501947,SN
SN2022qzr,IIb,0.019,2.47916889539,-5.02113501947,SN
SN2022jli,Ic,0.006,8.690375,-8.386711,SN
SN2022pul,Ia,0.003,186.703526264,8.44870123318,SN
SN2022pul,Ia,0.003,186.703526264,8.44870123318,SN
SN2022prr,IIn,0.01516,285.4245723,40.7510186,SN
SN2022pgf,II-pec,0.008216,227.924583,59.820081,SN
SN2021qqp,IIn,0.041,338.168398466,25.5763206415,SN
SN2022qhy,Ibn,0.006124,90.287167,-23.666619,SN
SN2021ahpl,SLSN-I,0.051,228.991417,-19.292211,SN
SN2022prr,IIn,0.01516,285.4245723,40.7510186,SN
SN2018gn,II,,26.676875,32.508139,SN
SN2022ppj,Ia,0.037,12.349042,19.996489,SN
SN2022pgf,II-pec,0.008216,227.924583,59.820081,SN
SN2022prv,II,0.015101,235.032292,20.675469,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022jox,II,0.0088,149.4355,-28.51585,SN
SN2022pgf,II-pec,0.008216,227.924583,59.820081,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022ovb,II,0.0183,335.623125,36.004961,SN
SN2022esa,Ia-CSM,0.023,253.49,-9.70285,SN
SN2022ovb,II,0.0183,335.623125,36.004961,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022oqm,Ic-pec,0.012,227.28421256,52.5347606571,SN
SN2022pff,Ibn,0.091,227.9917378,32.8415771,SN
SN2022nyo,Ib,,185.069292,-40.394381,SN
SN2022nyo,Ib,,185.069292,-40.394381,SN
SN2022mxv,II,0.014046,357.771375,20.152481,SN
SN2022mxv,II,0.014046,357.771375,20.152481,SN
SN2020uxz,Ia,0.008246,21.028708,12.921461,SN
SN2022hrs,Ia,0.0047,190.8930637,11.5766311,SN
SN2022ngb,IIb,0.009,284.2145,36.618839,SN
SN2022ngb,IIb,0.009,284.2145,36.618839,SN
SN2022ncc,II,0.0542,211.413542,20.641211,SN
SN2022ncc,II,0.0542,211.413542,20.641211,SN
SN2021ahpl,SLSN-I,0.051,228.991417,-19.292211,SN
SN2022mma,IIn,0.038,219.756208,15.986581,SN
SN2018cow,Ic-BL,0.014,244.000917,22.268031,SN
SN2021foa,IIn,0.008386,199.301474895,-17.257157518,SN
SN2022mji,II,0.004,145.725292,31.850989,SN
SN2019qch,II,0.024,277.307542,41.042319,SN
SN2021nx,II,0.058,39.3051297,-27.5159635,SN
SN2021afkk,II,0.0138,37.4998676863,28.6341857571,SN
SN2021adly,SN,0.042,172.17418239,35.112629988,SN
SN2021aaqn,II,0.028,39.4924339776,-1.83144666583,SN
SN2021tyw,II,0.013,346.48525,14.3577,SN
SN2021mqh,II,0.0233,174.960292,-7.607389,SN
SN2021jtt,II,0.023393,145.318548737,35.8840557357,SN
SN2021dbg,II,0.02,141.111625,-6.581431,SN
SN2021can,II,0.0207,193.878314526,30.027999767,SN
SN2021aek,II,0.022,179.950083,-21.386969,SN
SN2021zj,II,0.046,169.136292,29.09615,SN
SN2021wvd,II,0.045,227.645763846,13.4585363173,SN
SN2020fqv,IIb,0.007522,189.138583,11.231631,SN
SN2020nif,II,0.010374,196.05725,-10.350969,SN
SN2020xua,II,0.022,342.842417,32.351311,SN
SN2020abjq,II,0.018433,16.560958,3.573911,SN
SN2022lxq,Ia,0.017,201.722,57.464769,SN
SN2020uxz,Ia,0.008246,21.028708,12.921461,SN
SN2019odp,Ib,0.014353,346.829542,13.85595,SN
SN2020rph,Ic-BL,0.03,48.824219001,37.0140938791,SN
SN2021aabp,Ic-BL,0.07,347.479519414,9.68582812039,SN
SN2018etk,Ic-BL,0.04415,229.260542,3.944111,SN
SN2021ywf,Ic-BL,0.02825,78.5457979186,1.88120467334,SN
SN2020jqm,Ic-BL,0.03696,207.327350469,-3.76952042394,SN
SN2020lao,Ic-BL,0.031162,256.7275,30.2715,SN
SN2019hsx,Ic-BL,0.020652,273.2342469,68.3625593,SN
SN2020tkx,Ic-BL,,280.0375,34.116539,SN
SN2018bvw,Ic-BL,0.054,178.1817541,25.6750332,SN
SN2018hom,Ic-BL,0.0362,344.84551874,8.75120395549,SN
SN2022ihz,Ia-91bg-like,0.006,145.700917,-3.607069,SN
SN2019fdr,SLSN-II,0.2666,257.278578935,26.8556946632,SN
SN2022ffg,II,0.012,153.450958,18.127319,SN
SN2019tsf,Ib,0.03,167.136667,-10.481789,SN
SN2018zd,II,0.002979,94.513292,78.366989,SN
SN2021ont,II,0.02833,246.677225872,39.1452667625,SN
SN2021rhk,II,0.022596,210.76,8.765669,SN
SN2022jox,II,0.0088,149.4355,-28.51585,SN
SN2022hrs,Ia,0.0047,190.8930637,11.5766311,SN
SN2022jzc,II,0.0029,181.369458,50.526889,SN
SN2022joj,Ia,0.03,220.416905684,3.00675767929,SN
SN2022jzc,II,0.0029,181.369458,50.526889,SN
SN2022jux,II,0.026358,121.842737425,40.3929995709,SN
SN2022hgk,Ib,0.033,212.598667,44.233681,SN
SN2022jox,II,0.0088,149.4355,-28.51585,SN
SN2022esa,Ia-CSM,0.023,253.49,-9.70285,SN
SN2022idx,Ia-91T-like,0.0141,193.300833,-6.385231,SN
SN2021ahpl,SLSN-I,0.051,228.991417,-19.292211,SN
SN2022ihz,Ia-91bg-like,0.006,145.700917,-3.607069,SN
SN2022jox,II,0.0088,149.4355,-28.51585,SN
SN2022jox,II,0.0088,149.4355,-28.51585,SN
SN2022erq,Ia-CSM,0.066,278.355667,44.086569,SN
SN2022hrs,Ia,0.0047,190.8930637,11.5766311,SN
SN2022ihx,Ibn,0.033,289.1600758375,61.68763455,SN
SN2022inn,II,0.010837,170.362792,63.0235,SN
SN2022ihz,Ia-91bg-like,0.006,145.700917,-3.607069,SN
SN2022idx,Ia-91T-like,0.0141,193.300833,-6.385231,SN
SN2022ilv,Ia-SC,0.031,227.684417,-11.599439,SN
SN2022ihz,Ia-91bg-like,0.006,145.700917,-3.607069,SN
SN2022irp,II,0.033047,134.197793,29.9229834,SN
SN2022inn,II,0.010837,170.362792,63.0235,SN
SN2022ihx,Ibn,0.033,289.1600758375,61.68763455,SN
SN2022ffg,II,0.012,153.450958,18.127319,SN
SN2022ibv,II,0.014357,162.267333,-29.374911,SN
SN2022ibv,II,0.014357,162.267333,-29.374911,SN
SN2020eyj,Ia,0.03,167.946583,29.3851,SN
SN2022hrs,Ia,0.0047,190.8930637,11.5766311,SN
SN2021ahpl,SLSN-I,0.051,228.991417,-19.292211,SN
SN2022hsu,IIn,0.018,332.907167,46.311119,SN
SN2020kyx,Ia,0.031985,243.439625,22.920661,SN
SN2020nta,Ia-91bg-like,0.033953,241.8472904,13.892707425,SN
SN2022hql,II,0.023,207.02587985,12.07496255,SN
SN2022hrs,Ia,0.0047,190.8930637,11.5766311,SN
SN2022hql,II,0.023,207.02587985,12.07496255,SN
SN2022hnt,IIb,0.0192,174.24897524286,55.1639571,SN
SN2021adxl,SLSN-II,0.018,177.028917,-12.644919,SN
SN2022fuc,IIP,0.0091,188.642625,63.518461,SN
SN2022fae,II,0.042,152.8652786,-26.5844547,SN
SN2020eyj,Ia,0.03,167.946583,29.3851,SN
SN2022frl,Ib-pec,0.006,230.388083,-7.447789,SN
SN2022eux,Ibn,0.025237,88.880125,-15.676181,SN
SN2022frl,Ib-pec,0.006,230.388083,-7.447789,SN
SN2022frq,II,0.022579,201.987,-13.416481,SN
SN2022fuc,IIP,0.0091,188.642625,63.518461,SN
SN2020ees,Ia,0.024424,201.813292,32.033619,SN
SN2020bpi,Ia,0.041,200.870917,62.446231,SN
SN2021dnm,Ia,0.046105,189.350889393,23.0935396452,SN
SN2022ffg,II,0.012,153.450958,18.127319,SN
SN2022ffv,Ia,0.006,54.1238145455,-35.2893304545,SN
SN2022ffg,II,0.012,153.450958,18.127319,SN
SN2022qh,Ic,0.02,164.833542,-43.2686,SN
SN2022eyu,II,0.036,173.705651139,11.2534753863,SN
SN2022esa,Ia-CSM,0.023,253.49,-9.70285,SN
SN2022eqb,Ic-BL,0.06,202.274668332,-4.90603337435,SN
SN2022eux,Ibn,0.025237,88.880125,-15.676181,SN
SN2022ewj,IIP,0.010134,161.644232602,13.7547309665,SN
SN2022eux,Ibn,0.025237,88.880125,-15.676181,SN
SN2022esa,Ia-CSM,0.023,253.49,-9.70285,SN
SN2020sic,II,0.03324,236.937958,28.640339,SN
SN2019oxn,II,0.02,267.803284279,51.3825506173,SN
SN2021apg,II,0.026898,205.330225697,24.495536877,SN
SN2020dya,II,0.030074,216.905403825,69.68641165,SN
SN2018cxn,IIP,0.0401,237.0269066,55.7148077,SN
SN2021adxl,SLSN-II,0.018,177.028917,-12.644919,SN
SN2020qlb,SLSN-I,0.159,286.956458,62.963781,SN
SN2022epu,Ic,0.031,228.691862,31.223633,SN
SN2021ahpl,SLSN-I,0.051,228.991417,-19.292211,SN
SN2022epu,Ic,0.031,228.691862,31.223633,SN
SN2022erw,Ia,0.015,162.74075,-2.1498,SN
SN2022eji,IIb,0.017,122.605083,34.004361,SN
SN2018cow,Ic-BL,0.014,244.000917,22.268031,SN
SN2018dfi,II,0.031302,252.708684348,45.3978997826,SN
SN2019lkw,II,0.07,256.287917,33.44255,SN
SN2021skn,II,0.02974,246.204209642,39.734654696,SN
SN2021ont,II,0.02833,246.677225872,39.1452667625,SN
SN2021rhk,II,0.022596,210.76,8.765669,SN
SN2021niq,Ib,0.017578,234.0279695,43.4059958,SN
SN2022eat,Ia,0.027,167.879083,19.827269,SN
SN2022cvz,SLSN-II,0.188,176.487606263,5.86151835837,SN
SN2021ahpl,SLSN-I,0.051,228.991417,-19.292211,SN
SN2022crr,Ic-BL,0.0188,231.204715446,-21.3893701875,SN
SN2021ghc,Ia,0.046217,149.137458,0.752289,SN
SN2020aczg,Ia,0.03,150.277875,54.789569,SN
SN2020jgl,Ia,0.006758,142.243442219,-14.8055223401,SN
SN2022dml,II,0.03,244.371333,14.41795,SN
SN2022dmf,Ia,0.03,211.74439375,-39.10368,SN
SN2021tcv,II,0.017,32.8916626,43.9797916,SN
SN2022crv,Ib,0.008091,148.607958,-25.7031,SN
SN2022an,Ia-91bg-like,0.007,190.884333,-41.365989,SN
SN2021adxl,SLSN-II,0.018,177.028917,-12.644919,SN
SN2020abjc,SLSN-I,0.219,142.001139801,14.1212839616,SN
SN2021yfj,Ien,0.13865,24.4423790501,-1.25494008599,SN
SN2022an,Ia-91bg-like,0.007,190.884333,-41.365989,SN
SN2020jdo,Ia,0.071,273.931854801,58.2152610216,SN
SN2020rgz,Ia,0.0285,273.004417,51.724581,SN
SN2020rlj,Ia,0.045,345.290059561,23.4872227538,SN
SN2021yfj,Ien,0.13865,24.4423790501,-1.25494008599,SN
SN2020abjc,SLSN-I,0.219,142.001139801,14.1212839616,SN
SN2020jhs,IIn,0.065,142.058708,25.670369,SN
SN2022jo,II,0.0265,195.156917,28.057139,SN
SN2020szr,Ia,0.02581,347.387917,15.659269,SN
SN2020kyx,Ia,0.031985,243.439625,22.920661,SN
SN2020nta,Ia-91bg-like,0.033953,241.8472904,13.892707425,SN
SN2022an,Ia-91bg-like,0.007,190.884333,-41.365989,SN
SN2020kpx,Ia,0.02291,234.542292,4.780669,SN
SN2021aefx,Ia,0.005,64.9725,-54.948081,SN
SN2021yky,II,0.076,16.959267072222,27.314798955556,SN
SN2021mim,Ia,0.03812,235.089020072,7.28152761418,SN
SN2020fxa,Ia,0.064,233.637667,37.533831,SN
SN2023acha,Ia,0.034,251.215881051,52.767063688,SN
SN2023xxj,IIn,0.097,162.587958,-33.401219,SN
SN2023zaz,IIn,0.0625,59.7309248743,-26.0574424507,SN
SN2023taz,SLSN-I,0.42,30.822110392,-23.6798535905,SN
SN2023zcu,II,0.006,90.2784530333,-23.6747913044,SN
SN2023wrk,Ia,0.01,172.163208,58.553511,SN
SN2022prv,II,0.015101,235.032292,20.675469,SN
SN2021gvm,II,0.0246,202.505101233,13.4111881762,SN
SN2021uoy,II,0.03347,343.906079101,19.1738675051,SN
SN2021aai,II,0.007412,108.611917,84.380961,SN
SN2019edo,II,0.008569,182.964943262,24.1365846266,SN
SN2021ass,II,0.011791,27.542208,27.645219,SN
SN2022frq,II,0.022579,201.987,-13.416481,SN
SN2022ovb,II,0.0183,335.623125,36.004961,SN
SN2022fuc,IIP,0.0091,188.642625,63.518461,SN
SN2022inn,II,0.010837,170.362792,63.0235,SN
SN2021vaz,II,0.013122,85.507167,69.376869,SN
SN2023zzk,II,0.020127,54.7199172,40.9886174,SN
SN2023zaw,Ib,,67.3343111038,70.4270898348,SN
SN2023zaw,Ib,,67.3343111038,70.4270898348,SN
SN2023zcu,II,0.006,90.2784530333,-23.6747913044,SN
SN2023yoo,Ia,0.012,330.263125,-13.274719,SN
SN2023zeu,Ic-BL,0.03,24.205203,1.584911,SN
SN2023zcu,II,0.006,90.2784530333,-23.6747913044,SN
SN2023zcu,II,0.006,90.2784530333,-23.6747913044,SN
SN2023aew,IIb,0.025,265.214042,66.206319,SN
SN2023vek,SLSN-I,0.2466,5.651208,-24.462369,SN
SN2021inl,Ib-pec,0.02,195.388521339,27.8319791009,SN
SN2021too,Ic-BL,0.07,325.226190136,10.3251507424,SN
SN2023cj,Ic,0.00948,211.635625,-5.451731,SN
SN2023jac,Ic,0.0495,255.022254818,51.9319765392,SN
SN2023mut,IIb,0.0022,72.1431153216,0.24675252416,SN
SN2023xnl,Ia,0.0169617,141.6237181,-14.5287973,SN
SN2023xgg,Ia,0.021,20.947333,30.765069,SN
SN2023xxj,IIn,0.097,162.587958,-33.401219,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023vto,SLSN-II,0.4846,6.1446221,47.2226518,SN
SN2023wuk,Ia,0.015,334.876616851,29.3882167438,SN
SN2023xqm,Ia,0.01,158.645792,-27.650919,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2018zd,II,0.002979,94.513292,78.366989,SN
SN2023xrs,Ic-BL,0.04,41.416083,-20.809961,SN
SN2023xqn,Ia,0.029,2.04214977453,27.0036988148,SN
SN2023xgo,Ibn,0.01325,76.07996335,67.622540825,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023wtm,Ic,0.023,49.4659458114,-0.104965680997,SN
SN2023xgo,Ibn,0.01325,76.07996335,67.622540825,SN
SN2023xgo,Ibn,0.01325,76.07996335,67.622540825,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023wrk,Ia,0.01,172.163208,58.553511,SN
SN2023utc,Ibn,0.013,137.996480241,53.7173898945,SN
SN2023ucy,II,0.0152,285.424958,40.751611,SN
SN2023plg,Ib,0.027,109.263167,24.95875,SN
SN2023vpe,Ia-SC,0.06,46.5286869615,16.2554630698,SN
SN2023plg,Ib,0.027,109.263167,24.95875,SN
SN2023qre,Ibn/Icn,0.047,312.746618741,6.13847142796,SN
SN2023taz,SLSN-I,0.42,30.822110392,-23.6798535905,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023ver,Ia-91T-like,0.03,57.9178075558,-0.510819979385,SN
SN2023vpd,Ia,0.034,340.053780713,19.5068162731,SN
